TIPO,VETA_POLIG,Toneladas,Ag (g/t),Au (g/t),Pot .(m),LEY AG-EQ,ONZAS,VPT AG,VPT AU,VLP,COSTO TOTAL,INGRESO,COSTO,MARGEN ANTES AVANCE,PU METRAJE,METROS POSIBLES,FR,DIL,Ton Dil,Ag Dil,Au Dil,VLP Dil,Pot Dil,Ag-eq Dil,Oz ag-eq dil,Ingreso Dil,Costo Dil,Margen Dil sin avance,Metros posibles Final,t dil * ag dil,t dil * au dil,t dil * pot dil,t dil * vlp dil,t dil * ag-eq dil,t dil * dil,t dil * fact recup,P-COD EVAL,P-COND-AG27-AU1800,PLAN,PRIORIDAD,PLAN_F
M+I,Ramal EstePNM8471 A,529,282.87,1.13,1.26,379.81,6460,0.70807212,47.5981361,253.9463741,123.8,134345.7081,65494.13721,68851.57092,2200,31,0.4,0.190,251.8822981,237.6498261,0.946961195,213.3468039,1.501176726,319.0884889,2584.041727,53738.28325,31183.0285,22555.25475,10.25238852,59859.78434,238.5227619,317.668092,53738.28325,80372.74186,47.93281567,100.7529192,-,-,PLAN 3,213,-
M+I,Ramal Pablo TechoPNM1903 A,648,330.33,1.16,0.99,430.34,8961,0.70807212,47.5981361,289.251144,123.8,187335.6973,80180.00897,107155.6883,2200,49,0.4,0.242,321.844597,265.8922589,0.936100172,232.8275187,1.230340556,346.3968736,3584.354243,74934.27891,39844.3611,35089.91781,15.94996264,85575.98689,301.2787825,318.735757,74934.27891,111485.9622,77.99610227,128.7378388,-,-,PLAN 3,181,-
M+I,Ramal PabloPNM1541 A,736,671.09,2.22,1.95,861.61,20389,0.70807212,47.5981361,580.6275232,123.8,427349.3162,91118.39041,336230.9258,2200,153,0.4,0.200,353.4210635,559.0301174,1.84540727,483.6715865,2.33553998,717.7351426,8155.439658,170939.7265,43753.52766,127186.1988,57.81190855,197573.0186,652.2057997,687.5949717,170939.7265,253662.7174,70.846151,141.3684254,-,-,PLAN 3,60,-
M+I,Ramal PabloPNM1541 C,878,266.96,1.05,3.60,357.60,10098,0.70807212,47.5981361,239.1957469,123.8,210081.6592,108731.4877,101350.1715,2200,46,0.4,0.293,454.1515395,206.5128048,0.81528932,185.0322114,4.6589896,276.6276863,4039.123881,84032.66368,56223.96059,27808.70309,12.64031959,93788.10823,370.2649,1636.765332,84032.66368,125630.8896,132.9414636,181.6606158,-,-,PLAN 3,199,-
M+I,Ramal RuthCNM8617 A,34,616.72,3.58,0.88,924.56,1024,0.70807212,47.5981361,607.058125,123.8,20915.29696,4265.347349,16649.94962,2200,8,0.4,0.000,13.78141308,616.7157193,3.579529211,607.058125,0.875660407,924.5552314,409.6541406,8366.118786,1706.13894,6659.979846,3.027263567,8499.214081,49.3309707,12.06783778,8366.118786,12741.67756,0,5.512565233,0,-,PLAN 3,299,-
M+I,Ramal RuthPNM8617 A,201,416.41,1.41,0.89,537.78,3481,0.70807212,47.5981361,362.0205339,123.8,72889.72557,24926.06684,47963.65873,2200,22,0.4,1.784,224.1965562,149.5825048,0.506971737,130.0461109,2.481362564,193.1820742,1392.472093,29155.89023,27755.53366,1400.356564,0.636525711,33535.88245,113.6613175,199.8404172,29155.89023,43310.75576,399.9186626,89.6786225,0,-,PLAN 3,341,-
M+I,Ramal Yurika 2PNM1997 A,607,222.25,1.04,1.19,311.85,6086,0.70807212,47.5981361,206.9593395,123.8,125621.1069,75144.67854,50476.42838,2200,23,0.4,1.213,537.2894581,100.4310573,0.470809958,93.52210807,2.633914676,140.9207137,2434.298838,50248.44277,66516.43492,-16267.99215,-7.394541886,53960.54837,252.9612271,639.4981313,50248.44277,75715.2139,651.7028953,214.9157832,-,-,PLAN 3,410,-
M+I,RaquelPNM1783 A,560,662.32,3.57,1.02,969.56,17453,0.70807212,47.5981361,639.0160187,123.8,357781.7051,69314.96833,288466.7368,2200,131,0.4,1.238,501.251711,295.923768,1.59618101,285.5106106,2.294013858,433.1953348,6981.204777,143112.682,62054.96182,81057.72023,36.84441828,148332.295,800.0884621,513.7625135,143112.682,217139.9028,620.6255884,200.5006844,-,-,PLAN 3,97,-
M+I,RaquelPNM1786 A,661,453.15,2.92,1.19,704.04,14953,0.70807212,47.5981361,459.7239279,123.8,303692.0178,81781.84672,221910.1711,2200,101,0.4,1.669,705.2754167,169.7789258,1.092994822,172.2402401,3.165726989,263.7764805,5981.161836,121476.8071,87313.09659,34163.71053,15.52895933,119740.9026,770.8623786,836.5072676,121476.8071,186035.0672,1177.164974,282.1101667,-,-,PLAN 3,183,-
M+I,RaquelPNM1786 B,550,221.76,1.22,1.22,326.80,5779,0.70807212,47.5981361,215.1583427,123.8,118349.4244,68097.09793,50252.32643,2200,23,0.4,1.685,590.6853054,82.60466993,0.454928409,80.14380806,3.262275041,121.7285131,2311.74125,47339.76974,73126.84081,-25787.07107,-11.72139594,48793.36468,268.7195264,717.7753245,47339.76974,71903.24396,995.099978,236.2741222,-,-,PLAN 3,422,-
M+I,RaquelPNM1786 C,211,492.29,2.05,0.95,668.83,4546,0.70807212,47.5981361,446.2881061,123.8,94351.19189,26172.95285,68178.23905,2200,31,0.4,1.929,247.6637072,168.0945081,0.700929664,152.3859801,2.793270255,228.3744591,1818.446965,37740.47676,30660.76695,7079.709813,3.218049915,41630.90902,173.594839,236.2136694,37740.47676,56560.06517,477.6613307,99.06548286,-,-,PLAN 3,294,-
M+I,RaquelPNM1786 D,"1,225",256.29,1.08,0.85,349.57,13768,0.70807212,47.5981361,233.1015024,123.8,285549.0469,151654.8441,133894.2028,2200,61,0.4,2.510,1719.93596,73.01682184,0.309004786,66.40922767,2.990258368,99.59123346,5507.114754,114219.6188,212928.0719,-98708.45311,-44.86747869,125584.2576,531.4684438,1465.225094,114219.6188,171290.5437,4317.171689,687.9743841,-,-,PLAN 3,439,-
M+I,RebecaPNM9243 A,306,562.64,2.02,0.81,736.21,7233,0.70807212,47.5981361,494.4536651,123.8,151089.0712,37829.28178,113259.7895,2200,51,0.4,0.797,219.6734769,313.05216,1.122989803,275.1157279,1.454064972,409.6292831,2893.072768,60435.6285,27195.57644,33240.05206,15.10911457,68769.25644,246.6910744,177.7261181,60435.6285,89984.68884,175.1362149,87.86939075,-,-,PLAN 3,176,-
M+I,RebecaPNM9244 A,"1,259",490.58,2.03,1.06,664.86,26916,0.70807212,47.5981361,443.8237097,123.8,558848.4875,155884.9634,402963.5241,2200,183,0.4,1.269,1143.062549,216.1652507,0.892918052,195.5618222,2.415699396,292.9562032,10766.22452,223539.395,141511.1436,82028.25142,37.28556883,247090.4025,1020.661185,1216.708278,223539.395,334867.2644,1451.095428,457.2250197,-,-,PLAN 3,96,-
M+I,RebecaPNM9244 B,172,195.91,0.59,0.99,246.76,1365,0.70807212,47.5981361,166.8633501,123.8,28718.95084,21307.29194,7411.658903,2200,3,0.4,0.995,137.3108455,98.22603476,0.296440436,83.66112883,1.979539355,123.7199122,546.1792325,11487.58034,16999.08268,-5511.502338,-2.505228335,13487.49989,40.70448688,136.2798803,11487.58034,16988.08576,136.5576524,54.92433821,-,-,PLAN 3,377,-
M+I,RinaPNM6513 A,716,386.67,1.62,1.82,526.08,12112,0.70807212,47.5981361,350.9489475,123.8,251325.205,88656.9417,162668.2633,2200,74,0.4,0.132,324.1883486,341.6649361,1.432290296,310.0977639,2.061819024,464.8419016,4844.99585,100530.082,40134.51756,60395.56443,27.45252929,110763.7914,464.3318256,590.6125007,100530.082,150696.3284,42.70742738,129.6753394,0,-,PLAN 3,125,-
M+I,RinaPNM6513 B,"1,929",281.48,0.91,1.89,359.47,22298,0.70807212,47.5981361,242.4723325,123.8,467823.8922,238858.5834,228965.3088,2200,104,0.4,0.127,869.7724389,249.7613888,0.804624863,215.1477197,2.130578236,318.9591271,8919.313191,187129.5569,107677.8279,79451.72895,36.11442225,217235.5723,699.8405299,1644.287235,187129.5569,277421.8578,110.4645458,347.9089756,0,-,PLAN 3,98,-
M+I,RinaPNM6515 A,865,488.29,1.58,1.19,624.19,17364,0.70807212,47.5981361,420.9619473,123.8,364237.6558,107118.0473,257119.6085,2200,117,0.4,0.202,416.0589692,406.1832146,1.314586489,350.1788763,1.42733094,519.2376526,6945.632567,145695.0623,51508.10039,94186.96192,42.81225542,168996.1696,546.9454996,493.9996871,145695.0623,216033.4825,84.09968041,166.4235877,0,-,PLAN 3,82,-
M+I,RinaPNM6515 B,"1,221",783.83,2.71,1.16,"1,016.98",39925,0.70807212,47.5981361,684.0462705,123.8,835282.3268,151170.9902,684111.3366,2200,311,0.4,0.207,589.7204651,649.2040135,2.245429757,566.561533,1.397382404,842.3109725,15970.16472,334112.9307,73007.39358,261105.5372,118.6843351,382848.8928,1324.17588,682.5320897,334112.9307,496728.0185,122.2870774,235.888186,0,-,PLAN 3,21,-
M+I,RinaPNM6515 C,778,565.39,2.23,0.90,757.16,18941,0.70807212,47.5981361,506.474003,123.8,394080.3276,96327.04594,297753.2816,2200,135,0.4,0.266,394.1250572,446.481365,1.760858808,399.9546037,1.141139313,597.9152225,7576.426166,157632.131,48792.68208,108839.449,49.4724768,175969.4935,693.9985785,355.1618061,157632.131,235653.3713,104.9668237,157.6500229,0,-,PLAN 3,73,3
M+I,RinaPNM6515 D,293,119.05,0.57,0.81,168.03,1581,0.70807212,47.5981361,111.4059185,123.8,32606.6263,36234.16413,-3627.537827,2200,-2,0.4,0.297,151.8820222,91.76514585,0.43903447,85.8735638,1.048532214,129.5221103,632.4715877,13042.65052,18802.99434,-5760.343823,-2.618338102,13937.47592,66.68144318,122.7550512,13042.65052,19672.08003,45.15831755,60.75280886,-,-,PLAN 3,374,-
M+I,RinaPNM6517 A,739,260.69,1.23,1.24,366.22,8707,0.70807212,47.5981361,242.9979223,123.8,179687.8273,91545.44537,88142.3819,2200,40,0.4,0.193,353.0190418,218.4277853,1.028163394,203.601286,1.480316772,306.8498372,3482.689584,71875.13091,43703.75737,28171.37353,12.80516979,77109.16746,362.9612561,437.8554383,71875.13091,108323.8355,68.30881591,141.2076167,0,-,PLAN 3,196,-
M+I,RinaPNM6517 B,"2,076",480.03,1.54,1.38,612.22,40854,0.70807212,47.5981361,413.0571797,123.8,857336.1236,256957.6739,600378.4497,2200,273,0.4,0.173,973.7858219,409.2661931,1.310476022,352.1661968,1.62245885,521.967131,16341.70404,342934.4494,120554.6848,222379.7647,101.0817112,398537.6162,1276.122971,1347.021817,342934.4494,508284.1917,168.371571,389.5143288,0,-,PLAN 3,27,3
M+I,RinaPNM6517 C,52,237.23,0.73,0.81,300.09,499,0.70807212,47.5981361,202.7651569,123.8,10485.32638,6401.905661,4083.420718,2200,2,0.4,0.297,26.82652568,182.919082,0.563525516,156.3426663,1.048277183,231.3822764,199.5654051,4194.130552,3321.123879,873.0066728,0.396821215,4907.08345,15.11743171,21.6832686,4194.130552,6207.182578,7.96554239,10.73061027,-,-,PLAN 3,344,-
M+I,RinaPNM6517 D,201,234.28,0.77,0.87,300.57,1944,0.70807212,47.5981361,202.578693,123.8,40744.32535,24899.69406,15844.63129,2200,7,0.4,0.276,102.66493,183.5864794,0.604106481,158.7468101,1.109212817,235.5396367,777.4578525,16297.73014,12709.91833,3587.811808,1.630823549,18847.89305,62.02054958,89.23767297,16297.73014,24181.66032,28.34700861,41.065972,-,-,PLAN 3,319,-
M+I,RinaPNM6517 E,471,421.28,1.38,1.11,539.62,8167,0.70807212,47.5981361,363.7920064,123.8,171255.5492,58279.00729,112976.5419,2200,51,0.4,0.217,229.1665153,346.1530346,1.130667414,298.9189743,1.345860964,443.3904322,3266.842646,68502.21969,28370.81459,40131.4051,18.24154777,79326.68469,259.1111111,253.4263035,68502.21969,101610.2402,49.73497163,91.66660611,-,-,PLAN 3,167,-
M+I,RosmeryPNM1327 A,353,443.27,1.95,0.92,610.78,6929,0.70807212,47.5981361,406.580588,123.8,143457.3985,43681.44092,99775.95755,2200,45,0.4,0.262,178.0914338,351.287849,1.543622074,322.2106654,1.156533465,484.0393474,2771.497143,57382.95939,22047.7195,35335.23988,16.06147267,62561.35671,274.9058684,163.2279426,57382.95939,86203.2614,46.63272229,71.23657352,-,-,PLAN 3,179,-
M+I,RosmeryPNM1327 B,207,300.81,1.21,0.92,404.51,2697,0.70807212,47.5981361,270.3905148,123.8,56079.98938,25676.5763,30403.41308,2200,14,0.4,0.261,104.5960712,238.5900026,0.956427217,214.4630816,1.160320077,320.8427432,1078.942576,22431.99575,12948.99361,9483.002141,4.310455519,24955.57689,100.0385293,96.26186425,22431.99575,33558.89041,27.27644188,41.83842847,-,-,PLAN 3,277,-
M+I,RosmeryPNM1622 A,205,246.69,1.53,0.85,378.34,2490,0.70807212,47.5981361,247.5385802,123.8,50677.20713,25344.89064,25332.31649,2200,12,0.4,0.283,105.0260263,192.3470739,1.193588459,193.0081862,1.089421956,294.9956814,996.1008955,20270.88285,13002.22206,7268.660789,3.303936722,20201.44885,125.3578529,89.2125374,20270.88285,30982.2242,29.67288955,42.01041054,-,-,PLAN 3,293,-
M+I,RosmeryPNM1622 B,192,428.77,2.61,0.96,653.13,4036,0.70807212,47.5981361,427.7764943,123.8,82213.27039,23792.80538,58420.46501,2200,27,0.4,0.251,96.18179893,342.7042876,2.085133284,341.9078092,1.195167099,522.0257501,1614.26771,32885.30815,11907.30671,20978.00145,9.535455203,32961.91489,200.5518703,91.87844327,32885.30815,50209.37573,24.15564776,38.47271957,-,-,PLAN 3,219,-
M+I,RosmeryPNM1705 A,448,197.66,1.22,0.91,302.25,4354,0.70807212,47.5981361,197.8465797,123.8,88636.07819,55462.90714,33173.17105,2200,15,0.4,0.262,226.0988754,156.6654453,0.963881781,156.8094101,1.150013416,239.5592784,1741.414421,35454.43128,27991.04078,7463.390497,3.392450226,35421.881,217.9325866,206.0842884,35454.43128,54164.08345,59.17028773,90.43955017,-,-,PLAN 3,291,-
M+I,RosmeryPNM1705 D,170,202.94,1.19,0.83,305.13,1668,0.70807212,47.5981361,200.2577263,123.8,34049.065,21049.24651,12999.81849,2200,6,0.4,0.290,87.72379107,157.3372087,0.921248125,155.2557845,1.067995121,236.5645474,667.2026922,13619.626,10860.20533,2759.420665,1.25428212,13802.21642,80.81537807,72.634871,13619.626,20752.33894,25.42733565,35.08951643,-,-,PLAN 3,326,-
M+I,RubiPNM8964 C,818,441.19,2.05,1.07,617.52,16242,0.70807212,47.5981361,409.9854712,123.8,335413.552,101282.1201,234131.4319,2200,106,0.4,1.206,721.8709678,200.003361,0.929471153,185.8578981,2.368971493,279.9378801,6496.986784,134165.4208,89367.62581,44797.79499,20.36263409,144376.6197,670.9582405,775.2324888,134165.4208,202079.0284,870.5101569,288.7483871,-,-,PLAN 3,153,-
M+I,RuthCNM8976 A,557,407.12,1.49,0.84,535.50,9584,0.70807212,47.5981361,359.3247761,123.8,200026.0229,68915.98711,131110.0358,2200,60,0.4,0.000,222.668779,407.1202216,1.492795804,359.3247761,0.839402598,535.5006608,3833.628958,80010.40917,27566.39484,52444.01432,23.83818833,90652.96267,332.399019,186.9087517,80010.40917,119239.2783,0,89.06751161,0,-,PLAN 3,135,-
M+I,RuthCNM8976 B,91,404.09,2.09,0.82,584.12,1717,0.70807212,47.5981361,385.7646452,123.8,35275.96144,11320.79904,23955.1624,2200,11,0.4,0.000,36.57770289,404.0918788,2.093326761,385.7646452,0.823676685,584.1179803,686.9224986,14110.38458,4528.319618,9582.064959,4.355484072,14780.75268,76.56908433,30.12820105,14110.38458,21365.69393,0,14.63108116,0,-,PLAN 3,274,-
M+I,RuthPNM8976 A,867,460.45,1.52,0.93,591.31,16490,0.70807212,47.5981361,398.4593849,123.8,345620.1288,107383.0196,238237.1092,2200,108,0.4,1.574,893.200519,178.8577959,0.591075124,154.7782929,2.393055364,229.6902566,6596.024769,138248.0515,110578.2243,27669.82726,12.57719421,159755.8762,527.9486074,830.2859808,138248.0515,205159.4564,1406.244208,357.2802076,0,-,PLAN 3,201,-
M+I,RuthPNM8977 A,197,152.83,0.70,0.93,212.98,1352,0.70807212,47.5981361,141.5049606,123.8,27933.62621,24438.59855,3495.027663,2200,2,0.4,1.701,213.2847188,56.58191501,0.258905322,52.38748724,2.524677584,78.84777269,540.6795064,11173.45048,26404.64819,-15231.1977,-6.923271684,12068.05783,55.22054877,199.3524457,11173.45048,16817.02503,362.8231903,85.31388753,-,-,PLAN 3,405,-
M+I,RuthPNM8977 B,980,376.13,1.86,1.18,536.43,16905,0.70807212,47.5981361,355.048873,123.8,348019.4492,121348.9496,226670.4995,2200,103,0.4,0.638,642.3515406,229.5820558,1.137759417,216.7158804,1.928850686,327.4293656,6762.09293,139207.7797,79523.12073,59684.65893,27.12939042,147472.3872,730.8415141,756.2649588,139207.7797,210324.7575,410.0226099,256.9406163,-,-,PLAN 3,126,-
M+I,RuthPNM8977 C,970,336.66,1.46,1.36,462.50,14417,0.70807212,47.5981361,308.0254254,123.8,298647.2112,120030.7562,178616.455,2200,81,0.4,0.837,712.4538204,183.258477,0.796506851,167.6724597,2.503128066,251.7580662,5766.74638,119458.8845,88201.78296,31257.10153,14.20777342,130563.202,567.4743489,970.7668974,119458.8845,179365.996,596.3710842,284.9815281,0,-,PLAN 3,191,-
M+I,San JavierPNM6956 A,681,228.88,0.88,0.94,304.19,6660,0.70807212,47.5981361,203.7417603,123.8,138737.3108,84301.2206,54436.09024,2200,25,0.4,0.255,341.7182098,182.433927,0.697995655,162.3996695,1.182766076,242.4615533,2663.800792,55494.92434,42304.71437,13190.20997,5.995549986,62340.99493,238.5178256,322.1603356,55494.92434,82853.52793,86.99121921,136.6872839,-,-,PLAN 3,250,-
M+I,San JavierPNM6957 A,875,255.19,0.97,0.92,338.72,9527,0.70807212,47.5981361,226.9242579,123.8,198529.061,108308.8163,90220.24478,2200,41,0.4,0.262,441.6275336,202.2159737,0.769617184,179.8158366,1.156095245,268.4030515,3810.959463,79411.62442,54673.48867,24738.13575,11.24460716,89304.14175,339.8841386,404.5728835,79411.62442,118534.1777,115.6982407,176.6510135,-,-,PLAN 3,207,-
M+I,San JavierPNM6960 A,484,513.41,2.70,0.84,745.21,11598,0.70807212,47.5981361,491.8239665,123.8,238089.8451,59931.04206,178158.803,2200,81,0.4,0.286,248.9805569,399.2909399,2.096231922,382.5035145,1.079740796,579.5668852,4639.377749,95235.93804,30823.79294,64412.1451,29.27824777,99415.68057,521.9209913,209.0791311,95235.93804,144300.8858,71.15925998,99.59222275,-,-,PLAN 3,115,-
M+I,San JavierPNM6960 B,139,271.71,1.40,0.84,392.22,1747,0.70807212,47.5981361,259.0864388,123.8,35891.82139,17150.28972,18741.53167,2200,9,0.4,0.285,71.19745702,211.4709722,1.090587842,201.646648,1.08253781,305.2615266,698.7588027,14356.72856,8814.245179,5542.483376,2.519310626,15056.19545,77.647081,59.98654955,14356.72856,21733.84442,20.28085799,28.47898281,-,-,PLAN 3,308,-
M+I,San JavierPNM6960 C,291,626.36,3.24,0.88,905.09,8467,0.70807212,47.5981361,597.7732804,123.8,173937.1573,36022.72096,137914.4363,2200,63,0.4,0.272,148.0063746,492.5586955,2.548694304,470.0801779,1.12351869,711.7464056,3386.853736,69574.86292,18323.18918,51251.67374,23.29621534,72901.82682,377.223004,130.7663983,69574.86292,105343.0052,40.20461628,59.20254986,-,-,PLAN 3,138,-
M+I,San JavierPNM6960 D,748,541.97,3.22,1.57,818.51,19690,0.70807212,47.5981361,536.8080101,123.8,401647.6862,92628.98954,309018.6966,2200,140,0.4,0.158,346.4301744,468.2130108,2.777995928,463.7560072,1.816798534,707.1206606,7875.896082,160659.0745,42888.05559,117771.0189,53.53228131,162203.115,962.381614,543.742205,160659.0745,244967.9338,54.57054505,138.5720698,-,-,PLAN 3,66,-
M+I,San JavierPNM6961 A,161,549.59,2.32,1.11,749.04,3874,0.70807212,47.5981361,499.5350542,123.8,80358.76531,19915.34941,60443.4159,2200,27,0.4,0.871,120.4012925,293.7185429,1.239457465,266.9697763,2.072757084,400.3118849,1549.602724,32143.50612,14905.68001,17237.82611,7.835375506,35364.0922,149.2322807,133.3753847,32143.50612,48198.06834,104.8851313,48.160517,-,-,PLAN 3,234,-
M+I,San JavierPNM6961 E,224,258.50,1.11,0.82,353.75,2546,0.70807212,47.5981361,235.7574065,123.8,52781.91912,27716.63332,25065.2858,2200,11,0.4,0.294,115.84934,199.827198,0.856152147,182.2433141,1.05732481,273.4562827,1018.526206,21112.76765,14342.14829,6770.61936,3.077554255,23149.849,99.1846612,94.68653974,21112.76765,31679.72986,34.01810549,46.33973599,-,-,PLAN 3,298,-
M+I,San JavierPNM6962 A,286,"1,128.71",5.20,0.87,"1,575.82",14498,0.70807212,47.5981361,1046.670749,123.8,299523.6354,35427.59373,264096.0417,2200,120,0.4,0.275,145.9087696,885.4902032,4.078623322,821.1257929,1.113751263,1236.251809,5799.34671,119809.4542,18063.50568,101745.9485,46.2481584,129200.7861,595.1069107,127.4879717,119809.4542,180379.9804,40.07788738,58.36350786,-,-,PLAN 3,76,-
M+I,San JavierPNM6962 B,"1,001",843.48,3.50,1.18,"1,144.84",36848,0.70807212,47.5981361,764.0356584,123.8,764879.2391,123936.689,640942.5501,2200,291,0.4,0.878,751.8820343,449.2279248,1.866222712,406.9144915,2.224442826,609.723078,14739.17174,305951.6956,93082.99585,212868.6998,96.7584999,337766.406,1403.179329,890.7595438,305951.6956,458439.8282,659.8757112,300.7528137,-,-,PLAN 3,29,3
M+I,San JavierPNM6963 A,620,608.92,2.53,1.02,826.26,16459,0.70807212,47.5981361,551.4516793,123.8,341672.1753,76704.84448,264967.3308,2200,120,0.4,1.249,557.4222395,270.732218,1.123620003,245.1801533,2.284750912,367.3635383,6583.715859,136668.8701,69008.87325,67659.99686,30.75454403,150912.1592,626.3307786,566.2405925,136668.8701,204776.6062,696.3147614,222.9688958,-,-,PLAN 3,106,-
M+I,San JavierPNM6963 B,359,417.25,1.71,0.85,564.59,6511,0.70807212,47.5981361,376.989926,123.8,135227.1535,44407.34471,90819.80874,2200,41,0.4,1.211,317.2960155,188.6808627,0.774710677,170.4744426,1.878589607,255.3059809,2604.451926,54090.86138,39281.24672,14809.61467,6.73164303,59867.68594,245.8126108,269.5417649,54090.86138,81007.57047,384.3774997,126.9184062,-,-,PLAN 3,241,-
M+I,San JavierPNM6964 A,941,417.45,1.59,0.90,554.02,16764,0.70807212,47.5981361,371.1708422,123.8,349325.956,116513.8756,232812.0803,2200,106,0.4,1.550,959.9327221,163.7125391,0.622763845,145.5626829,2.297727191,217.2702299,6705.509128,139730.3824,118839.671,20890.7114,9.495777908,157153.0233,597.8113934,864.9987082,139730.3824,208564.8032,1487.8034,383.9730888,-,-,PLAN 3,221,-
M+I,Sofia 1PNM9233 A,455,769.94,4.63,0.99,"1,168.29",17075,0.70807212,47.5981361,765.6469558,123.8,348047.5346,56276.96219,291770.5724,2200,133,0.4,0.241,225.6992754,620.2888476,3.731761262,616.8341194,1.234807923,941.2203161,6829.866201,139219.0138,27941.5703,111277.4435,50.58065615,139998.7435,842.255813,224.5274274,139219.0138,212432.7434,54.45053749,90.27971018,-,-,PLAN 3,71,-
M+I,Sofia 1PNM9233 B,969,549.98,1.84,1.86,708.56,22076,0.70807212,47.5981361,477.19245,123.8,462431.9265,119970.6167,342461.3098,2200,156,0.4,0.129,437.697718,487.0672755,1.632945456,422.6039182,2.097989891,627.5005847,8830.375165,184972.7706,54186.97748,130785.7931,59.44808778,213188.235,714.7364997,813.2379354,184972.7706,274655.574,56.53822596,175.0790872,-,-,PLAN 3,57,-
M+I,Sofia 1PNM9233 C,"3,698",260.13,1.34,1.38,375.40,44639,0.70807212,47.5981361,247.9903959,123.8,917183.5947,457869.8646,459313.73,2200,209,0.4,0.174,1737.109349,221.5344427,1.141542648,211.1976647,1.617113534,319.7071104,17855.42497,366873.4379,215054.1375,151819.3004,69.00877292,384829.5516,1982.984406,2392.334588,366873.4379,555366.2105,302.6217055,694.8437397,-,-,PLAN 3,45,3
